"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time" "nmodel.means" "nmodel.sds" "nmodel.Zscores"
"9219" "Plq-D0-31" "Plq-D0-11" 0.49826690748894 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "31" "11" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997873620796895 0.0022893661550673 -218.229273723699
"9316" "Plq-D0-32" "Plq-D0-11" 0.469629774206315 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "32" "11" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998073474475213 0.00258762546904978 -204.219546680746
"14812" "Plq-D0-13" "Plq-D0-12" 0.483954913667568 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "13" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997984078114907 0.00244175094213885 -210.516623778622
"14920" "Plq-D0-14" "Plq-D0-12" 0.54802207490909 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "14" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997881178155769 0.0024147982848619 -186.292621651587
"15018" "Plq-D0-15" "Plq-D0-12" 0.50091534520945 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "15" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.99751112706789 0.00245087026144484 -202.620183397911
"15116" "Plq-D0-16" "Plq-D0-12" 0.53344348198182 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "16" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997258224270373 0.00245394861531508 -189.007520122422
"15212" "Plq-D0-17" "Plq-D0-12" 0.447739396681516 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "17" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997875525969522 0.00209176217338643 -263.001280110812
"15313" "Plq-D0-18" "Plq-D0-12" 0.513177496087267 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "18" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998146757609148 0.00212216796433182 -228.525389918689
"15417" "Plq-D0-19" "Plq-D0-12" 0.561349485408067 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "19" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997984352712411 0.00230530726562894 -189.404195186632
"15518" "Plq-D0-20" "Plq-D0-12" 0.552161501874699 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "20" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998102572697975 0.00229997762488148 -193.889308312839
"15613" "Plq-D0-21" "Plq-D0-12" 0.48120979443183 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "21" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998265837193552 0.00245131275325064 -210.930262601565
"15713" "Plq-D0-23" "Plq-D0-12" 0.462009947173623 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "23" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998057349995229 0.00240607096682642 -222.789522924441
"1589" "Plq-D0-24" "Plq-D0-12" 0.445798110372173 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "24" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998203586250519 0.00213365310552882 -258.901259275431
"15916" "Plq-D0-26" "Plq-D0-12" 0.500207924953084 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "26" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997681001713768 0.00224324358039577 -221.765073177169
"16017" "Plq-D0-27" "Plq-D0-12" 0.513375575329761 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "27" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997753725375062 0.00221010980018677 -219.164744667603
"16114" "Plq-D0-28" "Plq-D0-12" 0.459007760887716 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "28" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998159565860645 0.0022925031199466 -235.180401841934
"16214" "Plq-D0-29" "Plq-D0-12" 0.529902311265095 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "29" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.99800478148874 0.00259804684446999 -180.174761367376
"16313" "Plq-D0-30" "Plq-D0-12" 0.478970252641065 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "30" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998302531646802 0.00236284456723541 -219.791130659673
"16413" "Plq-D0-31" "Plq-D0-12" 0.4648054643865 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "31" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997922082979338 0.00241560619644814 -220.696825242758
"16515" "Plq-D0-32" "Plq-D0-12" 0.436341268055037 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "32" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998330691896313 0.00240919121599622 -233.268916186418
"22112" "Plq-D0-14" "Plq-D0-13" 0.626100487513739 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "14" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997923171062867 0.00241958893972521 -153.671839643703
"22210" "Plq-D0-15" "Plq-D0-13" 0.541265960876811 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "15" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997568866575855 0.00237579359458669 -192.063362212417
"22312" "Plq-D0-16" "Plq-D0-13" 0.575269997669309 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "16" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997240173734312 0.00238720791862331 -176.76305979596
"22413" "Plq-D0-17" "Plq-D0-13" 0.464526786123532 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "17" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997565545568924 0.00246083612514205 -216.608799748754
"22510" "Plq-D0-18" "Plq-D0-13" 0.57318403257111 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "18" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997981805944695 0.00238067197648847 -178.436079211622
"22610" "Plq-D0-19" "Plq-D0-13" 0.634819337826489 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "19" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998017907485826 0.00232961862281354 -155.904733119232
"22710" "Plq-D0-20" "Plq-D0-13" 0.436397949584978 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "20" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997971181303773 0.00259056323194915 -216.776500489535
"22814" "Plq-D0-21" "Plq-D0-13" 0.42303244777638 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "21" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998387202062376 0.00231531485967443 -248.499573127993
"22910" "Plq-D0-23" "Plq-D0-13" 0.532314751384179 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "23" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998044159316587 0.00224553315329593 -207.402597128804
"23013" "Plq-D0-24" "Plq-D0-13" 0.457146984955559 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "24" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997974111569281 0.0025933616039461 -208.542891122777
"23115" "Plq-D0-26" "Plq-D0-13" 0.521734208169393 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "26" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997593412591358 0.00243564848725952 -195.372693108676
"2329" "Plq-D0-27" "Plq-D0-13" 0.557190980144567 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "27" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997794261528081 0.00222125435118099 -198.357869799672
"23313" "Plq-D0-28" "Plq-D0-13" 0.485378112587621 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "28" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.99813443835794 0.00242456693707548 -211.483674849087
"23410" "Plq-D0-29" "Plq-D0-13" 0.553514913993067 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "29" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.99789848623923 0.00262875796230066 -169.0469714668
"23510" "Plq-D0-30" "Plq-D0-13" 0.516112224472044 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "30" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998313359168761 0.00243215441556397 -198.260904657611
"23612" "Plq-D0-31" "Plq-D0-13" 0.419493822072234 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "31" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998065850517378 0.0022766950537438 -254.128029792017
"23712" "Plq-D0-32" "Plq-D0-13" 0.469277356410755 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "32" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998234162076018 0.0023541956597885 -224.686849398398
"29410" "Plq-D0-15" "Plq-D0-14" 0.479792989722902 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "15" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997727300296659 0.00245639267156152 -210.851594116061
"2957" "Plq-D0-16" "Plq-D0-14" 0.57649836079861 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "16" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997324055085044 0.00246234741391987 -170.904272852592
"2967" "Plq-D0-17" "Plq-D0-14" 0.465003585782539 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "17" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997891189730291 0.00226268252628956 -235.51143289271
"2977" "Plq-D0-18" "Plq-D0-14" 0.507450831809061 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "18" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.99812190809756 0.00222888092117974 -220.142346603599
"29812" "Plq-D0-19" "Plq-D0-14" 0.410959630300412 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "19" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997930028983911 0.00249928574258408 -234.855258317367
"29910" "Plq-D0-20" "Plq-D0-14" 0.623492256009979 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "20" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998106660205464 0.00238190155795321 -157.275351260694
"30010" "Plq-D0-21" "Plq-D0-14" 0.513495369146005 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "21" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998193813997044 0.00270239979017478 -179.35852667443
"30113" "Plq-D0-23" "Plq-D0-14" 0.427606248189302 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "23" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998238209370101 0.00196643157420954 -290.186533141984
"3029" "Plq-D0-24" "Plq-D0-14" 0.558347330657351 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "24" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998152878939034 0.00244329462549283 -180.005122465724
"3034" "Plq-D0-26" "Plq-D0-14" 0.54041267324689 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "26" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997732021748204 0.00225828558504398 -202.507314190029
"30412" "Plq-D0-27" "Plq-D0-14" 0.383468276680906 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "27" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997733769221467 0.00229983568785342 -267.091034279015
"3054" "Plq-D0-28" "Plq-D0-14" 0.52662521330131 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "28" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998243401192695 0.00225923699785208 -208.751090894742
"3064" "Plq-D0-29" "Plq-D0-14" 0.500418565803469 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "29" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998106950186726 0.00216586265529839 -229.787601335548
"30710" "Plq-D0-30" "Plq-D0-14" 0.491309820202546 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "30" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998309217226758 0.00228325517832652 -222.051132013992
"30810" "Plq-D0-31" "Plq-D0-14" 0.529537162367423 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "31" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997969539886816 0.00256909355429037 -182.33371717317
"3097" "Plq-D0-32" "Plq-D0-14" 0.498779527275212 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "32" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998332354773251 0.00233133853090533 -214.277257839533
"3673" "Plq-D0-16" "Plq-D0-15" 0.490178589581023 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "16" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.996789148060202 0.00230266802470126 -220.010245960186
"3682" "Plq-D0-17" "Plq-D0-15" 0.400153535313542 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "17" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997214690450236 0.00248501793003258 -240.264324824758
"3692" "Plq-D0-18" "Plq-D0-15" 0.50503149408808 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "18" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997662366204155 0.00241850940129258 -203.691940106905
"3702" "Plq-D0-19" "Plq-D0-15" 0.488042184707905 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "19" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997688195617799 0.00235410708545034 -216.492280261923
"37112" "Plq-D0-20" "Plq-D0-15" 0.519001555491093 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "20" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997900027533754 0.00246292525078585 -194.44295838449
"37210" "Plq-D0-21" "Plq-D0-15" 0.50426210199479 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "21" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.998084805665202 0.00224136480798971 -220.322324108106
"37310" "Plq-D0-23" "Plq-D0-15" 0.36424317089418 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "23" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997648696775254 0.0022346131460221 -283.451982285443
"3746" "Plq-D0-24" "Plq-D0-15" 0.452275936177101 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "24" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997903872698404 0.00231544426696141 -235.647190609057
"3755" "Plq-D0-26" "Plq-D0-15" 0.462311213788222 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "26" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997301588971491 0.0023204613408623 -230.553453213085
"3766" "Plq-D0-27" "Plq-D0-15" 0.483844776130256 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "27" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997206899768706 0.00238631813972588 -215.127277076903
"3776" "Plq-D0-28" "Plq-D0-15" 0.480253330892533 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "28" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997761765526911 0.00237749030735172 -217.67005023496
"3786" "Plq-D0-29" "Plq-D0-15" 0.408457919045603 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "29" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997702697748514 0.00222404387292661 -264.942965323578
"3795" "Plq-D0-30" "Plq-D0-15" 0.455703402197159 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "30" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997982546154057 0.00229651738180037 -236.131086250162
"38010" "Plq-D0-31" "Plq-D0-15" 0.420819645911876 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "31" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997637716679072 0.00235607459382414 -244.821650502569
"38114" "Plq-D0-32" "Plq-D0-15" 0.436661752130831 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "32" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997995078527793 0.00236500302160214 -237.349940473519
"4404" "Plq-D0-17" "Plq-D0-16" 0.47275787205349 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "17" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.996841931285745 0.00248053454081905 -211.27867828811
"44111" "Plq-D0-18" "Plq-D0-16" 0.567420861921946 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "18" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997267295922116 0.00237450708322635 -181.025542958633
"4424" "Plq-D0-19" "Plq-D0-16" 0.585217289060776 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "19" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997353154750137 0.00229462910799061 -179.608924271978
"4432" "Plq-D0-20" "Plq-D0-16" 0.572865837412806 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "20" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997406216720366 0.00251492620926411 -168.80828461038
"4443" "Plq-D0-21" "Plq-D0-16" 0.575994211118727 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "21" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997636305532402 0.00241024107988241 -174.937726326632
"4453" "Plq-D0-23" "Plq-D0-16" 0.474752831836205 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "23" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997355006230596 0.00228253821463561 -228.956593604205
"4465" "Plq-D0-24" "Plq-D0-16" 0.509065806626405 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "24" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997640511801526 0.00218816419221425 -223.280641788002
"4473" "Plq-D0-26" "Plq-D0-16" 0.508091491412932 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "26" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.996753317937034 0.00235334088407803 -207.646002255872
"4483" "Plq-D0-27" "Plq-D0-16" 0.566833009225969 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "27" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.996854733322464 0.00255320724332625 -168.424136043212
"4493" "Plq-D0-28" "Plq-D0-16" 0.5547883535251 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "28" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997601942673585 0.00214293690158103 -206.638650359599
"4504" "Plq-D0-29" "Plq-D0-16" 0.492940772437025 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "29" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.99757796169014 0.00214347768725461 -235.42917766476
"45112" "Plq-D0-30" "Plq-D0-16" 0.547528414162961 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "30" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997634501293586 0.00252770677243749 -178.068948518338
"4526" "Plq-D0-31" "Plq-D0-16" 0.491635087590111 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "31" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997280806552619 0.00228357369538266 -221.427370609897
"4537" "Plq-D0-32" "Plq-D0-16" 0.523558392598491 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "32" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997760819250001 0.00236730749543794 -200.312983237433
"5136" "Plq-D0-18" "Plq-D0-17" 0.465278924271904 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "18" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997747409075435 0.00245876035915958 -216.559732151177
"5145" "Plq-D0-19" "Plq-D0-17" 0.486174562581473 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "19" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997534935988854 0.00254341341669396 -201.052793875747
"5155" "Plq-D0-20" "Plq-D0-17" 0.437318883692799 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Mammal" "20" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1 0.997805184201463 0.00257624863030704 -217.559087238356
