"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time"
"26102" "Fuentes.Bact135" "Fuentes.Bact11" 0.439628917275497 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 3.5 -0.1 3 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.3.5" 3.5
"2770" "Fuentes.Bact136" "Fuentes.Bact11" 0.450074327084392 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 3.5 -0.1 3 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.3.5" 3.5
"3056" "Fuentes.Bact14" "Fuentes.Bact12" 0.75798926714645 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 28 -0.1 4 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.28" 28
"31102" "Fuentes.Bact15" "Fuentes.Bact12" 0.768973908415018 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 28 -0.1 4 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.28" 28
"3259" "Fuentes.Bact16" "Fuentes.Bact12" 0.763429216325318 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 28 -0.1 4 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.28" 28
"3337" "Fuentes.Bact17" "Fuentes.Bact12" 0.722905857784565 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 35 -0.1 5 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.35" 35
"3470" "Fuentes.Bact18" "Fuentes.Bact12" 0.818988154019984 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 35 -0.1 5 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.35" 35
"3559" "Fuentes.Bact19" "Fuentes.Bact12" 0.761141349795486 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 35 -0.1 5 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.35" 35
"3638" "Fuentes.Bact110" "Fuentes.Bact12" 0.788186099919228 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 42 -0.1 6 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.42" 42
"3770" "Fuentes.Bact111" "Fuentes.Bact12" 0.822893193216799 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 42 -0.1 6 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.42" 42
"3860" "Fuentes.Bact112" "Fuentes.Bact12" 0.763727000648908 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 42 -0.1 6 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.42" 42
"3940" "Fuentes.Bact113" "Fuentes.Bact12" 0.821963212444672 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 49 -0.1 7 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.49" 49
"4046" "Fuentes.Bact114" "Fuentes.Bact12" 0.847998591896592 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 49 -0.1 7 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.49" 49
"41100" "Fuentes.Bact115" "Fuentes.Bact12" 0.86309757691385 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 49 -0.1 7 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.49" 49
"4258" "Fuentes.Bact118" "Fuentes.Bact12" 0.860138046224847 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 59.5 -0.1 8 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.59.5" 59.5
"4335" "Fuentes.Bact119" "Fuentes.Bact12" 0.814730618273499 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 59.5 -0.1 8 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.59.5" 59.5
"4439" "Fuentes.Bact120" "Fuentes.Bact12" 0.844785311518867 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 59.5 -0.1 8 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.59.5" 59.5
"4550" "Fuentes.Bact125" "Fuentes.Bact12" 0.857637383506222 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 77 -0.1 9 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.77" 77
"4639" "Fuentes.Bact126" "Fuentes.Bact12" 0.89998632148209 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 77 -0.1 9 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.77" 77
"4759" "Fuentes.Bact127" "Fuentes.Bact12" 0.825068084106808 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 77 -0.1 9 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.77" 77
"4930" "Fuentes.Bact131" "Fuentes.Bact12" 0.48094631479775 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 0 -0.1 2 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.0" 0
"5059" "Fuentes.Bact132" "Fuentes.Bact12" 0.474402606371995 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 0 -0.1 2 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.0" 0
"5159" "Fuentes.Bact133" "Fuentes.Bact12" 0.434938241126962 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 0 -0.1 2 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.0" 0
"5230" "Fuentes.Bact134" "Fuentes.Bact12" 0.43205673815593 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 3.5 -0.1 3 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.3.5" 3.5
"5338" "Fuentes.Bact135" "Fuentes.Bact12" 0.447873785827575 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 3.5 -0.1 3 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.3.5" 3.5
"5438" "Fuentes.Bact136" "Fuentes.Bact12" 0.456334077590145 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 3.5 -0.1 3 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.3.5" 3.5
"7538" "Fuentes.Bact130" "Fuentes.Bact14" 0.758431011297657 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 28 1 4 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "4" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 28
"10228" "Fuentes.Bact130" "Fuentes.Bact15" 0.778658838564942 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 28 1 4 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "5" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 28
"12924" "Fuentes.Bact130" "Fuentes.Bact16" 0.756315930913229 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 28 1 4 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "6" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 28
"15617" "Fuentes.Bact130" "Fuentes.Bact17" 0.715426705019054 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 35 1 5 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "4" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 35
"18315" "Fuentes.Bact130" "Fuentes.Bact18" 0.821568709210015 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 35 1 5 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "5" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 35
"21020" "Fuentes.Bact130" "Fuentes.Bact19" 0.760944938758785 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 35 1 5 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "6" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 35
"23719" "Fuentes.Bact130" "Fuentes.Bact110" 0.807675500505191 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 42 1 6 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "4" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 42
"26415" "Fuentes.Bact130" "Fuentes.Bact111" 0.826912454324657 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 42 1 6 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "5" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 42
"29118" "Fuentes.Bact130" "Fuentes.Bact112" 0.778345266149138 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 42 1 6 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "6" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 42
"31812" "Fuentes.Bact130" "Fuentes.Bact113" 0.820369208530942 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 49 1 7 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "4" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 49
"34514" "Fuentes.Bact130" "Fuentes.Bact114" 0.853617663915 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 49 1 7 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "5" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 49
"37213" "Fuentes.Bact130" "Fuentes.Bact115" 0.862700623993552 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 49 1 7 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "6" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 49
"3997" "Fuentes.Bact130" "Fuentes.Bact118" 0.860172682630322 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 59.5 1 8 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "4" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 59.5
"4268" "Fuentes.Bact130" "Fuentes.Bact119" 0.816691440884114 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 59.5 1 8 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "5" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 59.5
"45310" "Fuentes.Bact130" "Fuentes.Bact120" 0.84092983599879 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 59.5 1 8 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "6" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 59.5
"48011" "Fuentes.Bact130" "Fuentes.Bact125" 0.849160819815628 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 77 1 9 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "4" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 77
"50710" "Fuentes.Bact130" "Fuentes.Bact126" 0.906122806376573 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 77 1 9 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "5" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 77
"5349" "Fuentes.Bact130" "Fuentes.Bact127" 0.837081944528596 "Fuentes" "Fuentes.Diesel_Bact1.Soil" -0.1 77 1 9 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "3" "6" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.-0.1" 77
"56211" "Fuentes.Bact131" "Fuentes.Bact130" 0.453261286881691 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 0 -0.1 2 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "3" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.0" 0
"56310" "Fuentes.Bact132" "Fuentes.Bact130" 0.44463956787069 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 0 -0.1 2 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "3" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.0" 0
"5649" "Fuentes.Bact133" "Fuentes.Bact130" 0.41651452577159 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 0 -0.1 2 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "3" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.0" 0
"5659" "Fuentes.Bact134" "Fuentes.Bact130" 0.416785482492779 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 3.5 -0.1 3 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "4" "3" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.3.5" 3.5
"5669" "Fuentes.Bact135" "Fuentes.Bact130" 0.432975477466479 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 3.5 -0.1 3 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "5" "3" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.3.5" 3.5
"5679" "Fuentes.Bact136" "Fuentes.Bact130" 0.436803922484879 "Fuentes" "Fuentes.Diesel_Bact1.Soil" 3.5 -0.1 3 1 "Diesel_Bact1" "Fuentes.Diesel_Bact1.Soil" "Soil" "6" "3" "Nutrient_Invasion" "Fuentes.Diesel_Bact1.Soil.3.5" 3.5
"3260" "Fuentes.Bact23" "Fuentes.Bact21" 0.471323315864967 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 0 -0.1 2 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.0" 0
"4200" "Fuentes.Bact24" "Fuentes.Bact21" 0.468365973333421 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 0 -0.1 2 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.0" 0
"5160" "Fuentes.Bact25" "Fuentes.Bact21" 0.477813958280606 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 0 -0.1 2 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.0" 0
"6128" "Fuentes.Bact26" "Fuentes.Bact21" 0.484877265532108 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 3.5 -0.1 3 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.3.5" 3.5
"7145" "Fuentes.Bact27" "Fuentes.Bact21" 0.486048207047719 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 3.5 -0.1 3 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.3.5" 3.5
"8136" "Fuentes.Bact28" "Fuentes.Bact21" 0.487834677017721 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 3.5 -0.1 3 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.3.5" 3.5
"9137" "Fuentes.Bact29" "Fuentes.Bact21" 0.463077682172026 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 7 -0.1 4 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.7" 7
"10132" "Fuentes.Bact210" "Fuentes.Bact21" 0.555617399169157 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 7 -0.1 4 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.7" 7
"11130" "Fuentes.Bact211" "Fuentes.Bact21" 0.463318624721043 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 7 -0.1 4 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.7" 7
"12120" "Fuentes.Bact212" "Fuentes.Bact21" 0.522697892747766 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 14 -0.1 5 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.14" 14
"13125" "Fuentes.Bact213" "Fuentes.Bact21" 0.544688175702385 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 14 -0.1 5 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.14" 14
"14109" "Fuentes.Bact214" "Fuentes.Bact21" 0.513160748700693 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 14 -0.1 5 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.14" 14
"15108" "Fuentes.Bact215" "Fuentes.Bact21" 0.663820094080043 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 21 -0.1 6 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.21" 21
"16109" "Fuentes.Bact216" "Fuentes.Bact21" 0.620291597684222 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 21 -0.1 6 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.21" 21
"17108" "Fuentes.Bact217" "Fuentes.Bact21" 0.66311556630831 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 21 -0.1 6 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.21" 21
"18106" "Fuentes.Bact218" "Fuentes.Bact21" 0.690513906827474 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 28 -0.1 7 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.28" 28
"19107" "Fuentes.Bact219" "Fuentes.Bact21" 0.725759655831384 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 28 -0.1 7 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.28" 28
"20105" "Fuentes.Bact220" "Fuentes.Bact21" 0.714465810020159 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 28 -0.1 7 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.28" 28
"21107" "Fuentes.Bact221" "Fuentes.Bact21" 0.747908394370333 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 35 -0.1 8 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.35" 35
"22107" "Fuentes.Bact222" "Fuentes.Bact21" 0.724822472924283 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 35 -0.1 8 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.35" 35
"23106" "Fuentes.Bact223" "Fuentes.Bact21" 0.741077076278563 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 35 -0.1 8 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.35" 35
"2470" "Fuentes.Bact224" "Fuentes.Bact21" 0.804193193631825 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 42 -0.1 9 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.42" 42
"25104" "Fuentes.Bact225" "Fuentes.Bact21" 0.794239194329542 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 42 -0.1 9 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.42" 42
"26103" "Fuentes.Bact226" "Fuentes.Bact21" 0.765648757634418 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 42 -0.1 9 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.42" 42
"27100" "Fuentes.Bact227" "Fuentes.Bact21" 0.788860475692141 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 49 -0.1 10 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.49" 49
"28100" "Fuentes.Bact228" "Fuentes.Bact21" 0.788646826419503 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 49 -0.1 10 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.49" 49
"29101" "Fuentes.Bact229" "Fuentes.Bact21" 0.796997625069156 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 49 -0.1 10 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.49" 49
"3057" "Fuentes.Bact230" "Fuentes.Bact21" 0.801637886498667 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 56 -0.1 11 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.56" 56
"31103" "Fuentes.Bact231" "Fuentes.Bact21" 0.80996268578913 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 56 -0.1 11 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.56" 56
"3269" "Fuentes.Bact232" "Fuentes.Bact21" 0.805187815282682 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 56 -0.1 11 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.56" 56
"3338" "Fuentes.Bact239" "Fuentes.Bact21" 0.911337114251031 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 84 -0.1 12 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.84" 84
"3480" "Fuentes.Bact240" "Fuentes.Bact21" 0.898212732513289 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 84 -0.1 12 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.84" 84
"3560" "Fuentes.Bact241" "Fuentes.Bact21" 0.892649840820734 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 84 -0.1 12 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "1" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.84" 84
"3968" "Fuentes.Bact23" "Fuentes.Bact22" 0.442372530585793 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 0 -0.1 2 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.0" 0
"4048" "Fuentes.Bact24" "Fuentes.Bact22" 0.472036952034609 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 0 -0.1 2 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "5" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.0" 0
"41101" "Fuentes.Bact25" "Fuentes.Bact22" 0.483406473648427 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 0 -0.1 2 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "6" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.0" 0
"4260" "Fuentes.Bact26" "Fuentes.Bact22" 0.468464713180381 "Fuentes" "Fuentes.Diesel_Bact2.Soil" 3.5 -0.1 3 1 "Diesel_Bact2" "Fuentes.Diesel_Bact2.Soil" "Soil" "4" "2" "Nutrient_Invasion" "Fuentes.Diesel_Bact2.Soil.3.5" 3.5
