"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time"
"21231" "87-V-3-1-1.join.fq.gz" "134-V-4-1-16.join.fq.gz" 0.756692745516612 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "4.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"21251" "89-V-5-1-1.join.fq.gz" "134-V-4-1-16.join.fq.gz" 0.729558950037296 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.1" "4.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"21261" "90-V-5-2-1.join.fq.gz" "134-V-4-1-16.join.fq.gz" 0.567194207562068 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.2" "4.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"21801" "83-V-1-1-1.join.fq.gz" "135-V-5-1-16.join.fq.gz" 0.407856484486093 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.1" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"21811" "84-V-1-2-1.join.fq.gz" "135-V-5-1-16.join.fq.gz" 0.464453125149376 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.2" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"21821" "85-V-2-1-1.join.fq.gz" "135-V-5-1-16.join.fq.gz" 0.806617572785438 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.1" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"21831" "86-V-2-2-1.join.fq.gz" "135-V-5-1-16.join.fq.gz" 0.509877034726469 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.2" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"21841" "87-V-3-1-1.join.fq.gz" "135-V-5-1-16.join.fq.gz" 0.592425966363866 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"21851" "88-V-4-1-1.join.fq.gz" "135-V-5-1-16.join.fq.gz" 0.590914803543366 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"21871" "90-V-5-2-1.join.fq.gz" "135-V-5-1-16.join.fq.gz" 0.517820049514865 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.2" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"22411" "83-V-1-1-1.join.fq.gz" "136-V-5-2-16.join.fq.gz" 0.226470806294416 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"22421" "84-V-1-2-1.join.fq.gz" "136-V-5-2-16.join.fq.gz" 0.416309295817978 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.2" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"2243" "85-V-2-1-1.join.fq.gz" "136-V-5-2-16.join.fq.gz" 0.759104412781444 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"2244" "86-V-2-2-1.join.fq.gz" "136-V-5-2-16.join.fq.gz" 0.423276910402424 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.2" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"2245" "87-V-3-1-1.join.fq.gz" "136-V-5-2-16.join.fq.gz" 0.654333265374469 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"2246" "88-V-4-1-1.join.fq.gz" "136-V-5-2-16.join.fq.gz" 0.497887338408052 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"2247" "89-V-5-1-1.join.fq.gz" "136-V-5-2-16.join.fq.gz" 0.584229474014379 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 16 1 7 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 16
"23031" "84-V-1-2-1.join.fq.gz" "137-V-1-1-20.join.fq.gz" 0.594572842476646 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.2" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"23041" "85-V-2-1-1.join.fq.gz" "137-V-1-1-20.join.fq.gz" 0.748213836117855 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.1" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2305" "86-V-2-2-1.join.fq.gz" "137-V-1-1-20.join.fq.gz" 0.595067502619193 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.2" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2306" "87-V-3-1-1.join.fq.gz" "137-V-1-1-20.join.fq.gz" 0.708760623539822 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2307" "88-V-4-1-1.join.fq.gz" "137-V-1-1-20.join.fq.gz" 0.656483928303906 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2308" "89-V-5-1-1.join.fq.gz" "137-V-1-1-20.join.fq.gz" 0.714054438867617 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.1" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2309" "90-V-5-2-1.join.fq.gz" "137-V-1-1-20.join.fq.gz" 0.572412523787303 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.2" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"23631" "83-V-1-1-1.join.fq.gz" "138-V-1-2-20.join.fq.gz" 0.497793367198256 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.1" "1.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2365" "85-V-2-1-1.join.fq.gz" "138-V-1-2-20.join.fq.gz" 0.735290261472008 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.1" "1.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2366" "86-V-2-2-1.join.fq.gz" "138-V-1-2-20.join.fq.gz" 0.624134950789415 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.2" "1.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2367" "87-V-3-1-1.join.fq.gz" "138-V-1-2-20.join.fq.gz" 0.773918463032312 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "1.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2368" "88-V-4-1-1.join.fq.gz" "138-V-1-2-20.join.fq.gz" 0.549981628092947 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "1.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2369" "89-V-5-1-1.join.fq.gz" "138-V-1-2-20.join.fq.gz" 0.637368322661388 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.1" "1.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2370" "90-V-5-2-1.join.fq.gz" "138-V-1-2-20.join.fq.gz" 0.465678530480229 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.2" "1.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"24241" "83-V-1-1-1.join.fq.gz" "139-V-2-1-20.join.fq.gz" 0.488812111738227 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.1" "2.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2425" "84-V-1-2-1.join.fq.gz" "139-V-2-1-20.join.fq.gz" 0.531800070656326 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.2" "2.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2427" "86-V-2-2-1.join.fq.gz" "139-V-2-1-20.join.fq.gz" 0.599260144945696 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.2" "2.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2428" "87-V-3-1-1.join.fq.gz" "139-V-2-1-20.join.fq.gz" 0.620629807324715 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "2.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2429" "88-V-4-1-1.join.fq.gz" "139-V-2-1-20.join.fq.gz" 0.647866885417877 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "2.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2430" "89-V-5-1-1.join.fq.gz" "139-V-2-1-20.join.fq.gz" 0.704415001244088 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.1" "2.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"24311" "90-V-5-2-1.join.fq.gz" "139-V-2-1-20.join.fq.gz" 0.577341619417587 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.2" "2.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2485" "83-V-1-1-1.join.fq.gz" "140-V-2-2-20.join.fq.gz" 0.447222371140837 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.1" "2.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2486" "84-V-1-2-1.join.fq.gz" "140-V-2-2-20.join.fq.gz" 0.490901157567082 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.2" "2.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2487" "85-V-2-1-1.join.fq.gz" "140-V-2-2-20.join.fq.gz" 0.781435613593813 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.1" "2.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2489" "87-V-3-1-1.join.fq.gz" "140-V-2-2-20.join.fq.gz" 0.61442829197382 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "2.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2490" "88-V-4-1-1.join.fq.gz" "140-V-2-2-20.join.fq.gz" 0.614378725370817 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "2.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"24911" "89-V-5-1-1.join.fq.gz" "140-V-2-2-20.join.fq.gz" 0.661571430208261 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.1" "2.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"24921" "90-V-5-2-1.join.fq.gz" "140-V-2-2-20.join.fq.gz" 0.541826814879881 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.2" "2.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"25461" "83-V-1-1-1.join.fq.gz" "141-V-3-1-20.join.fq.gz" 0.281047175632723 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.1" "3.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"25471" "84-V-1-2-1.join.fq.gz" "141-V-3-1-20.join.fq.gz" 0.514141957891601 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.2" "3.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"25481" "85-V-2-1-1.join.fq.gz" "141-V-3-1-20.join.fq.gz" 0.715714354022011 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.1" "3.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2549" "86-V-2-2-1.join.fq.gz" "141-V-3-1-20.join.fq.gz" 0.51195104615202 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.2" "3.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"25511" "88-V-4-1-1.join.fq.gz" "141-V-3-1-20.join.fq.gz" 0.475675064665251 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "3.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"25521" "89-V-5-1-1.join.fq.gz" "141-V-3-1-20.join.fq.gz" 0.607406758249728 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.1" "3.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"25531" "90-V-5-2-1.join.fq.gz" "141-V-3-1-20.join.fq.gz" 0.29266870768581 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.2" "3.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2607" "83-V-1-1-1.join.fq.gz" "142-V-5-1-20.join.fq.gz" 0.393072459603887 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.1" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2608" "84-V-1-2-1.join.fq.gz" "142-V-5-1-20.join.fq.gz" 0.529479841470804 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.2" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2609" "85-V-2-1-1.join.fq.gz" "142-V-5-1-20.join.fq.gz" 0.698879523822969 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.1" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"26101" "86-V-2-2-1.join.fq.gz" "142-V-5-1-20.join.fq.gz" 0.531362910038366 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.2" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"26113" "87-V-3-1-1.join.fq.gz" "142-V-5-1-20.join.fq.gz" 0.748559269317076 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"26121" "88-V-4-1-1.join.fq.gz" "142-V-5-1-20.join.fq.gz" 0.521568448538236 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"26141" "90-V-5-2-1.join.fq.gz" "142-V-5-1-20.join.fq.gz" 0.424952900536261 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.2" "5.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2668" "83-V-1-1-1.join.fq.gz" "143-V-5-2-20.join.fq.gz" 0.445401528169335 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2669" "84-V-1-2-1.join.fq.gz" "143-V-5-2-20.join.fq.gz" 0.596500859017759 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.2" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2670" "85-V-2-1-1.join.fq.gz" "143-V-5-2-20.join.fq.gz" 0.74408713790731 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"26711" "86-V-2-2-1.join.fq.gz" "143-V-5-2-20.join.fq.gz" 0.583892178348592 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.2" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"26721" "87-V-3-1-1.join.fq.gz" "143-V-5-2-20.join.fq.gz" 0.825395198748747 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2673" "88-V-4-1-1.join.fq.gz" "143-V-5-2-20.join.fq.gz" 0.549650348412499 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2674" "89-V-5-1-1.join.fq.gz" "143-V-5-2-20.join.fq.gz" 0.678264559514692 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" -1 20 1 8 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "5.1" "5.2" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.-1" 20
"2738" "92-V-1-2-0.join.fq.gz" "83-V-1-1-1.join.fq.gz" 0.655894834938084 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" 0 -1 2 1 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "1.2" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.0" 0
"2739" "93-V-2-1-0.join.fq.gz" "83-V-1-1-1.join.fq.gz" 0.744378078384201 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" 0 -1 2 1 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.1" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.0" 0
"2740" "94-V-2-2-0.join.fq.gz" "83-V-1-1-1.join.fq.gz" 0.547358890056504 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" 0 -1 2 1 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "2.2" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.0" 0
"27411" "95-V-3-1-0.join.fq.gz" "83-V-1-1-1.join.fq.gz" 0.80390834377978 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" 0 -1 2 1 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "3.1" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.0" 0
"27421" "96-V-4-1-0.join.fq.gz" "83-V-1-1-1.join.fq.gz" 0.605629529794423 "Dzunkova" "Dzunkova.Antibody_Antibiotics.mouse_feces" 0 -1 2 1 "Antibody_Antibiotics" "Dzunkova.Antibody_Antibiotics.mouse_feces" "Mammal" "4.1" "1.1" "Death_Invasion" "Dzunkova.Antibody_Antibiotics.mouse_feces.0" 0
